user_id,country,device_type,age_group,signup_date
9019,Germany,Mobile,45-54,2024-06-12
9020,USA,Mobile,18-24,2024-01-10
9021,Germany,Desktop,55+,2024-04-25
9022,Canada,Mobile,55+,2024-06-06
9023,Germany,Mobile,55+,2024-12-21
9024,Germany,Tablet,35-44,2024-09-28
9025,Germany,Mobile,35-44,2024-06-06
9026,Canada,Mobile,55+,2024-11-15
9027,Germany,Desktop,25-34,2024-12-29
9028,Australia,Mobile,35-44,2024-07-20
9029,Canada,Mobile,45-54,2024-04-30
9030,USA,Mobile,35-44,2024-05-18
9031,India,Mobile,45-54,2024-06-10
9032,USA,Tablet,35-44,2024-07-26
9033,India,Mobile,55+,2024-02-24
9034,USA,Mobile,45-54,2024-12-04
9035,Australia,Mobile,25-34,2024-09-16
9036,India,Mobile,35-44,2024-02-13
9037,India,Mobile,35-44,2024-06-07
9038,UK,Mobile,55+,2024-10-30
9039,India,Desktop,45-54,2024-12-20
9040,India,Mobile,55+,2024-04-07
9041,UK,Desktop,45-54,2024-01-26
9042,Germany,Mobile,35-44,2024-12-24
9043,Germany,Mobile,35-44,2024-07-16
9044,UK,Mobile,35-44,2024-04-06
9045,Canada,Mobile,35-44,2024-08-26
9046,India,Mobile,18-24,2024-01-12
9047,India,Mobile,35-44,2024-02-14
9048,UK,Mobile,35-44,2024-01-09
9049,UK,Desktop,45-54,2024-01-01
9050,Canada,Mobile,35-44,2024-11-22
9051,Australia,Desktop,35-44,2024-07-28
9052,Germany,Mobile,45-54,2024-02-23
9053,USA,Desktop,35-44,2024-04-13
9054,Australia,Mobile,35-44,2024-05-31
9055,Germany,Desktop,55+,2024-01-10
9056,India,Mobile,18-24,2024-02-09
9057,Australia,Mobile,45-54,2024-02-13
9058,UK,Desktop,55+,2024-09-24
9059,Canada,Mobile,25-34,2024-10-04
9060,Germany,Mobile,25-34,2024-06-03
9061,Canada,Desktop,18-24,2024-03-22
9062,Germany,Mobile,25-34,2024-07-15
9063,Australia,Mobile,18-24,2024-02-21
9064,India,Mobile,25-34,2024-08-10
9065,USA,Desktop,25-34,2024-02-28
9066,Canada,Mobile,55+,2024-10-20
9067,Canada,Desktop,25-34,2024-10-02
9068,USA,Desktop,18-24,2024-11-29
9069,Canada,Desktop,35-44,2024-10-02
9070,Canada,Mobile,35-44,2024-12-22
9071,Germany,Desktop,35-44,2024-04-19
9072,Germany,Mobile,18-24,2024-01-30
9073,USA,Desktop,18-24,2024-04-16
9074,India,Mobile,35-44,2024-10-23
9075,Australia,Desktop,25-34,2024-12-05
9076,Australia,Mobile,35-44,2024-11-22
9077,Canada,Mobile,45-54,2024-11-14
9078,India,Mobile,18-24,2024-04-04
9079,USA,Mobile,45-54,2024-10-11
9080,USA,Mobile,45-54,2024-07-25
9081,Germany,Mobile,18-24,2024-11-28
9082,Canada,Mobile,35-44,2024-06-20
9083,UK,Mobile,55+,2024-03-19
9084,USA,Mobile,45-54,2024-09-06
9085,Canada,Mobile,35-44,2024-08-05
9086,India,Desktop,55+,2024-12-04
9087,Germany,Desktop,45-54,2024-02-26
9088,Australia,Mobile,35-44,2024-05-26
9089,India,Mobile,45-54,2024-08-21
9090,USA,Mobile,35-44,2024-01-17
9091,USA,Desktop,25-34,2024-07-15
9092,India,Desktop,25-34,2024-07-07
9093,USA,Mobile,18-24,2024-05-11
9094,Canada,Mobile,55+,2024-09-04
9095,USA,Desktop,45-54,2024-05-29
9096,Germany,Mobile,45-54,2024-07-20
9097,Canada,Mobile,35-44,2024-07-31
9098,UK,Mobile,55+,2024-08-04
9099,USA,Mobile,45-54,2024-01-06
9100,USA,Mobile,55+,2024-06-06
9101,Germany,Desktop,55+,2024-12-14
9102,Germany,Tablet,25-34,2024-03-15
9103,Australia,Mobile,45-54,2024-09-07
9104,India,Tablet,45-54,2024-10-30
9105,India,Desktop,18-24,2024-02-15
9106,India,Mobile,55+,2024-12-07
9107,Germany,Desktop,35-44,2024-12-13
9108,India,Desktop,25-34,2024-11-10
9109,India,Mobile,18-24,2024-08-16
9110,UK,Desktop,25-34,2024-06-30
9111,India,Desktop,35-44,2024-03-23
9112,USA,Desktop,18-24,2024-05-24
9113,Australia,Desktop,25-34,2024-02-19
9114,Germany,Mobile,35-44,2024-04-09
9115,Canada,Desktop,18-24,2024-12-08
9116,Australia,Desktop,35-44,2024-08-07
9117,UK,Mobile,18-24,2024-05-18
9118,Germany,Mobile,45-54,2024-01-14
9119,Germany,Desktop,45-54,2024-01-13
9120,USA,Mobile,25-34,2024-12-09
9121,Australia,Desktop,55+,2024-09-06
9122,Australia,Desktop,55+,2024-12-01
9123,India,Mobile,35-44,2024-06-20
9124,USA,Mobile,18-24,2024-11-14
9125,India,Mobile,45-54,2024-12-24
9126,India,Mobile,55+,2024-04-15
9127,Germany,Desktop,45-54,2024-07-07
9128,Australia,Mobile,35-44,2024-01-17
9129,India,Mobile,35-44,2024-02-19
9130,UK,Mobile,18-24,2024-09-05
9131,UK,Desktop,55+,2024-08-14
9132,Australia,Mobile,35-44,2024-03-19
9133,UK,Desktop,35-44,2024-09-28
9134,Germany,Mobile,45-54,2024-07-31
9135,USA,Desktop,25-34,2024-01-17
9136,Canada,Mobile,55+,2024-12-11
9137,India,Mobile,18-24,2024-09-07
9138,Canada,Desktop,18-24,2024-12-05
9139,USA,Mobile,45-54,2024-03-24
9140,USA,Mobile,18-24,2024-07-15
9141,Germany,Desktop,35-44,2024-09-21
9142,UK,Desktop,55+,2024-01-18
9143,UK,Mobile,18-24,2024-08-08
9144,USA,Mobile,55+,2024-11-26
9145,Germany,Desktop,18-24,2024-08-22
9146,Germany,Desktop,25-34,2024-06-24
9147,Australia,Mobile,25-34,2024-03-12
9148,India,Mobile,55+,2024-03-31
9149,UK,Mobile,25-34,2024-11-17
9150,USA,Desktop,25-34,2024-01-23
9151,Australia,Mobile,35-44,2024-07-31
9152,Canada,Desktop,18-24,2024-10-20
9153,UK,Mobile,25-34,2024-05-07
9154,India,Desktop,55+,2024-02-28
9155,Germany,Tablet,35-44,2024-11-19
9156,USA,Mobile,25-34,2024-03-25
9157,UK,Mobile,55+,2024-08-16
9158,Canada,Mobile,18-24,2024-09-24
9159,India,Desktop,25-34,2024-04-21
9160,India,Mobile,55+,2024-04-25
9161,Australia,Desktop,55+,2024-08-25
9162,UK,Desktop,45-54,2024-02-21
9163,Canada,Desktop,55+,2024-03-24
9164,India,Desktop,45-54,2024-04-20
9165,USA,Mobile,18-24,2024-07-18
9166,India,Desktop,18-24,2024-08-06
9167,Canada,Mobile,35-44,2024-08-16
9168,Germany,Mobile,45-54,2024-11-12
9169,Germany,Mobile,55+,2024-01-21
9170,Australia,Desktop,35-44,2024-06-24
9171,UK,Desktop,35-44,2024-02-25
9172,Canada,Mobile,18-24,2024-10-17
9173,Australia,Desktop,55+,2024-10-26
9174,India,Desktop,45-54,2024-10-21
9175,India,Mobile,18-24,2024-05-22
9176,Germany,Desktop,35-44,2024-08-13
9177,Australia,Mobile,25-34,2024-01-08
9178,Germany,Mobile,35-44,2024-05-03
9179,USA,Desktop,25-34,2024-09-02
9180,Germany,Mobile,18-24,2024-04-10
9181,USA,Mobile,45-54,2024-11-18
9182,India,Desktop,55+,2024-12-15
9183,Australia,Desktop,25-34,2024-04-02
9184,USA,Mobile,55+,2024-09-10
9185,Australia,Mobile,18-24,2024-03-20
9186,Australia,Mobile,18-24,2024-10-24
9187,USA,Desktop,18-24,2024-01-31
9188,UK,Mobile,45-54,2024-11-25
9189,Germany,Mobile,25-34,2024-10-25
9190,USA,Mobile,55+,2024-10-08
9191,India,Mobile,35-44,2024-01-12
9192,Australia,Mobile,18-24,2024-05-06
9193,Canada,Mobile,55+,2024-12-25
9194,USA,Mobile,55+,2024-07-05
9195,Germany,Mobile,45-54,2024-03-09
9196,Australia,Mobile,25-34,2024-11-24
9197,UK,Mobile,45-54,2024-01-11
9198,India,Mobile,45-54,2024-10-29
9199,UK,Mobile,55+,2024-01-23
9200,Canada,Mobile,25-34,2024-12-02
9201,USA,Mobile,25-34,2024-11-28
9202,Australia,Mobile,25-34,2024-07-27
9203,USA,Mobile,18-24,2024-08-02
9204,Germany,Mobile,25-34,2024-05-02
9205,USA,Mobile,55+,2024-03-13
9206,India,Tablet,18-24,2024-07-28
9207,Canada,Mobile,35-44,2024-11-06
9208,UK,Desktop,45-54,2024-09-30
9209,Canada,Mobile,25-34,2024-04-03
9210,Australia,Mobile,35-44,2024-08-23
9211,USA,Desktop,25-34,2024-06-02
9212,Australia,Mobile,45-54,2024-09-30
9213,UK,Mobile,55+,2024-07-31
9214,Australia,Tablet,55+,2024-05-07
9215,Germany,Mobile,45-54,2024-08-20
9216,Canada,Mobile,35-44,2024-02-10
9217,UK,Mobile,18-24,2024-10-15
9218,UK,Desktop,18-24,2024-02-12
9219,UK,Desktop,25-34,2024-09-26
9220,India,Mobile,45-54,2024-11-09
9221,Canada,Mobile,45-54,2024-01-28
9222,Australia,Desktop,18-24,2024-09-26
9223,UK,Mobile,35-44,2024-03-14
9224,Canada,Mobile,45-54,2024-05-24
9225,UK,Desktop,55+,2024-06-10
9226,Germany,Mobile,55+,2024-09-02
9227,Germany,Mobile,45-54,2024-09-26
9228,Germany,Desktop,35-44,2024-07-29
9229,USA,Desktop,55+,2024-10-06
9230,UK,Mobile,35-44,2024-08-10
9231,USA,Mobile,18-24,2024-12-25
9232,Canada,Mobile,25-34,2024-03-10
9233,USA,Mobile,18-24,2024-01-20
9234,Canada,Mobile,25-34,2024-04-30
9235,Canada,Mobile,55+,2024-06-21
9236,Canada,Mobile,25-34,2024-02-03
9237,Australia,Mobile,25-34,2024-03-11
9238,USA,Mobile,45-54,2024-02-02
9239,Australia,Mobile,25-34,2024-09-18
9240,UK,Mobile,45-54,2024-09-28
9241,USA,Mobile,25-34,2024-04-18
9242,UK,Desktop,45-54,2024-01-23
9243,UK,Desktop,55+,2024-05-25
9244,Canada,Mobile,55+,2024-01-14
9245,USA,Mobile,25-34,2024-11-01
9246,UK,Mobile,35-44,2024-11-12
9247,Germany,Mobile,55+,2024-02-05
9248,UK,Mobile,18-24,2024-09-27
9249,Germany,Tablet,18-24,2024-09-17
9250,USA,Mobile,45-54,2024-02-22
9251,Australia,Mobile,35-44,2024-02-17
9252,USA,Mobile,45-54,2024-01-11
9253,Australia,Mobile,25-34,2024-09-14
9254,Australia,Mobile,55+,2024-12-08
9255,USA,Mobile,35-44,2024-10-06
9256,UK,Mobile,45-54,2024-07-28
9257,India,Mobile,45-54,2024-11-19
9258,UK,Tablet,18-24,2024-11-30
9259,UK,Mobile,25-34,2024-01-12
9260,Canada,Mobile,45-54,2024-09-07
9261,Canada,Mobile,18-24,2024-11-18
9262,UK,Mobile,35-44,2024-06-08
9263,Germany,Mobile,45-54,2024-02-05
9264,Australia,Mobile,18-24,2024-05-28
9265,Canada,Mobile,25-34,2024-07-16
9266,UK,Mobile,55+,2024-09-02
9267,India,Mobile,35-44,2024-07-22
9268,Germany,Mobile,45-54,2024-02-13
9269,USA,Mobile,18-24,2024-11-10
9270,UK,Mobile,45-54,2024-11-14
9271,UK,Mobile,55+,2024-07-24
9272,Australia,Mobile,45-54,2024-08-28
9273,Germany,Mobile,45-54,2024-02-10
9274,Canada,Mobile,18-24,2024-03-16
9275,Canada,Tablet,55+,2024-07-20
9276,Canada,Mobile,35-44,2024-12-28
9277,USA,Tablet,18-24,2024-04-04
9278,Germany,Mobile,55+,2024-01-28
9279,Germany,Mobile,55+,2024-05-23
9280,Canada,Mobile,45-54,2024-02-28
9281,Canada,Mobile,25-34,2024-05-08
9282,Australia,Mobile,25-34,2024-12-07
9283,India,Mobile,35-44,2024-01-01
9284,India,Tablet,45-54,2024-10-13
9285,UK,Mobile,25-34,2024-01-22
9286,UK,Mobile,18-24,2024-08-13
9287,Germany,Desktop,35-44,2024-07-22
9288,Germany,Desktop,45-54,2024-07-05
9289,USA,Desktop,18-24,2024-10-10
9290,USA,Mobile,25-34,2024-11-27
9291,India,Mobile,25-34,2024-01-27
9292,UK,Mobile,25-34,2024-12-08
9293,India,Mobile,25-34,2024-05-08
9294,India,Mobile,55+,2024-12-28
9295,UK,Mobile,35-44,2024-04-04
9296,USA,Desktop,35-44,2024-03-06
9297,Australia,Desktop,25-34,2024-06-25
9298,Australia,Mobile,35-44,2024-10-01
9299,Australia,Mobile,18-24,2024-06-04
9300,UK,Mobile,18-24,2024-01-19
9301,Canada,Mobile,35-44,2024-11-15
9302,Canada,Mobile,25-34,2024-02-27
9303,Canada,Desktop,45-54,2024-09-29
9304,Germany,Mobile,25-34,2024-07-16
9305,USA,Mobile,55+,2024-03-19
9306,USA,Mobile,45-54,2024-02-10
9307,Germany,Tablet,55+,2024-08-13
9308,India,Desktop,35-44,2024-09-17
9309,Australia,Desktop,55+,2024-09-01
9310,Canada,Mobile,35-44,2024-01-23
9311,Australia,Mobile,55+,2024-07-15
9312,Canada,Mobile,45-54,2024-08-23
9313,Australia,Mobile,55+,2024-05-05
9314,India,Desktop,25-34,2024-09-22
9315,Australia,Mobile,35-44,2024-11-19
9316,Australia,Mobile,18-24,2024-05-19
9317,UK,Mobile,55+,2024-11-11
9318,Australia,Mobile,35-44,2024-05-06
9319,UK,Mobile,18-24,2024-10-12
9320,USA,Mobile,35-44,2024-04-23
9321,Germany,Mobile,35-44,2024-11-20
9322,Australia,Mobile,18-24,2024-01-13
9323,USA,Desktop,18-24,2024-08-15
9324,UK,Mobile,45-54,2024-01-09
9325,Australia,Mobile,55+,2024-05-25
9326,Australia,Mobile,55+,2024-06-11
9327,India,Mobile,35-44,2024-08-10
9328,USA,Desktop,25-34,2024-08-03
9329,Canada,Mobile,25-34,2024-06-17
9330,Canada,Mobile,35-44,2024-01-26
9331,India,Tablet,45-54,2024-05-04
9332,UK,Desktop,18-24,2024-10-26
9333,Canada,Mobile,35-44,2024-09-06
9334,Canada,Mobile,55+,2024-01-10
9335,Germany,Mobile,25-34,2024-04-14
9336,USA,Desktop,25-34,2024-04-15
9337,UK,Mobile,25-34,2024-01-01
9338,Australia,Mobile,45-54,2024-06-30
9339,USA,Mobile,55+,2024-10-28
9340,UK,Mobile,45-54,2024-05-20
9341,Canada,Desktop,18-24,2024-08-17
9342,Germany,Desktop,35-44,2024-03-04
9343,USA,Mobile,35-44,2024-03-18
9344,Canada,Mobile,25-34,2024-08-19
9345,UK,Mobile,25-34,2024-03-27
9346,USA,Desktop,18-24,2024-07-01
9347,Australia,Desktop,45-54,2024-11-14
9348,USA,Tablet,55+,2024-05-25
9349,Canada,Tablet,18-24,2024-11-12
9350,USA,Mobile,35-44,2024-04-01
9351,Australia,Desktop,35-44,2024-05-02
9352,Germany,Mobile,45-54,2024-10-02
9353,Germany,Mobile,18-24,2024-03-04
9354,Canada,Mobile,55+,2024-11-27
9355,UK,Mobile,18-24,2024-08-06
9356,Canada,Desktop,18-24,2024-07-10
9357,Germany,Mobile,45-54,2024-04-16
9358,India,Desktop,55+,2024-09-03
9359,India,Mobile,35-44,2024-02-26
9360,USA,Desktop,25-34,2024-02-14
9361,Australia,Mobile,55+,2024-03-26
9362,USA,Mobile,35-44,2024-02-07
9363,India,Mobile,45-54,2024-06-30
9364,Germany,Mobile,55+,2024-06-12
9365,USA,Desktop,55+,2024-09-01
9366,Canada,Mobile,35-44,2024-11-18
9367,Australia,Mobile,35-44,2024-05-05
9368,Canada,Desktop,18-24,2024-07-25
9369,Australia,Mobile,18-24,2024-09-23
9370,Germany,Mobile,55+,2024-12-19
9371,USA,Mobile,25-34,2024-03-27
9372,Australia,Mobile,45-54,2024-05-24
9373,Canada,Desktop,35-44,2024-05-01
9374,USA,Desktop,18-24,2024-04-07
9375,USA,Desktop,45-54,2024-10-15
9376,Canada,Mobile,55+,2024-05-12
9377,India,Mobile,35-44,2024-12-02
9378,Australia,Mobile,35-44,2024-11-13
9379,Canada,Tablet,18-24,2024-03-05
9380,Germany,Mobile,25-34,2024-07-17
9381,UK,Mobile,35-44,2024-05-04
9382,Canada,Desktop,25-34,2024-12-11
9383,USA,Desktop,45-54,2024-07-26
9384,USA,Desktop,35-44,2024-07-26
9385,Canada,Tablet,35-44,2024-10-26
9386,UK,Mobile,25-34,2024-04-30
9387,Canada,Mobile,18-24,2024-05-21
9388,UK,Mobile,55+,2024-12-12
9389,UK,Mobile,45-54,2024-02-26
9390,Germany,Mobile,35-44,2024-10-30
9391,Australia,Mobile,18-24,2024-05-24
9392,USA,Desktop,35-44,2024-02-13
9393,USA,Mobile,45-54,2024-05-11
9394,UK,Mobile,55+,2024-03-21
9395,USA,Desktop,35-44,2024-12-18
9396,India,Mobile,25-34,2024-01-30
9397,UK,Desktop,18-24,2024-12-06
9398,USA,Tablet,55+,2024-07-27
9399,India,Desktop,35-44,2024-08-30
9400,Germany,Mobile,55+,2024-07-01
9401,USA,Desktop,25-34,2024-06-06
9402,India,Mobile,35-44,2024-05-25
9403,Canada,Desktop,55+,2024-12-05
9404,Australia,Mobile,35-44,2024-12-19
9405,Canada,Mobile,35-44,2024-08-20
9406,India,Tablet,55+,2024-04-01
9407,UK,Mobile,35-44,2024-11-24
9408,UK,Desktop,25-34,2024-06-20
9409,USA,Mobile,55+,2024-07-08
9410,Canada,Desktop,55+,2024-01-31
9411,UK,Tablet,25-34,2024-04-18
9412,UK,Mobile,25-34,2024-09-28
9413,Canada,Mobile,25-34,2024-04-04
9414,Germany,Mobile,35-44,2024-03-17
9415,UK,Desktop,35-44,2024-05-30
9416,Australia,Mobile,45-54,2024-05-21
9417,India,Mobile,35-44,2024-08-18
9418,USA,Mobile,25-34,2024-09-14
9419,UK,Mobile,45-54,2024-05-07
9420,Australia,Mobile,25-34,2024-12-13
9421,Australia,Mobile,18-24,2024-08-11
9422,UK,Desktop,55+,2024-07-02
9423,Germany,Mobile,18-24,2024-10-06
9424,India,Mobile,25-34,2024-10-19
9425,USA,Mobile,35-44,2024-01-29
9426,UK,Mobile,55+,2024-10-24
9427,USA,Desktop,35-44,2024-01-18
9428,Canada,Mobile,35-44,2024-05-10
9429,Australia,Mobile,55+,2024-09-25
9430,Australia,Mobile,55+,2024-04-15
9431,UK,Desktop,18-24,2024-06-05
9432,UK,Tablet,25-34,2024-02-28
9433,Canada,Mobile,35-44,2024-04-01
9434,Germany,Mobile,25-34,2024-09-16
9435,UK,Mobile,25-34,2024-02-20
9436,Australia,Desktop,45-54,2024-05-12
9437,USA,Mobile,18-24,2024-06-15
9438,India,Tablet,35-44,2024-10-23
9439,USA,Desktop,55+,2024-01-05
9440,Germany,Desktop,55+,2024-05-15
9441,India,Mobile,25-34,2024-08-13
9442,USA,Mobile,18-24,2024-07-02
9443,USA,Desktop,18-24,2024-03-31
9444,Canada,Mobile,35-44,2024-11-03
9445,Germany,Mobile,35-44,2024-07-07
9446,Australia,Mobile,25-34,2024-10-29
9447,Canada,Mobile,25-34,2024-12-03
9448,India,Mobile,25-34,2024-11-17
9449,Australia,Mobile,45-54,2024-05-12
9450,Canada,Mobile,18-24,2024-06-20
9451,Germany,Mobile,25-34,2024-09-06
9452,UK,Mobile,18-24,2024-03-01
9453,UK,Desktop,55+,2024-02-19
9454,India,Mobile,55+,2024-08-10
9455,UK,Desktop,18-24,2024-06-20
9456,Canada,Desktop,55+,2024-11-14
9457,India,Desktop,55+,2024-08-12
9458,Australia,Desktop,55+,2024-07-09
9459,Germany,Mobile,35-44,2024-12-24
9460,India,Mobile,35-44,2024-09-21
9461,Australia,Desktop,18-24,2024-08-31
9462,India,Mobile,18-24,2024-03-19
9463,USA,Mobile,45-54,2024-12-08
9464,USA,Mobile,35-44,2024-12-30
9465,India,Desktop,18-24,2024-01-22
9466,UK,Mobile,35-44,2024-02-05
9467,USA,Mobile,45-54,2024-11-25
9468,Germany,Tablet,18-24,2024-06-04
9469,Australia,Desktop,18-24,2024-02-25
9470,Canada,Mobile,18-24,2024-12-20
9471,USA,Desktop,18-24,2024-09-04
9472,India,Mobile,25-34,2024-09-17
9473,UK,Desktop,35-44,2024-09-16
9474,Canada,Mobile,35-44,2024-01-15
9475,Australia,Mobile,35-44,2024-07-06
9476,Australia,Desktop,45-54,2024-01-26
9477,USA,Mobile,25-34,2024-01-23
9478,Australia,Mobile,35-44,2024-04-12
9479,Australia,Desktop,35-44,2024-01-29
9480,UK,Mobile,18-24,2024-12-07
9481,UK,Tablet,18-24,2024-02-26
9482,UK,Mobile,18-24,2024-03-02
9483,India,Mobile,35-44,2024-02-17
9484,Australia,Desktop,18-24,2024-02-04
9485,Australia,Mobile,35-44,2024-02-15
9486,Australia,Mobile,45-54,2024-02-02
9487,Germany,Mobile,45-54,2024-11-22
9488,UK,Tablet,55+,2024-08-13
9489,Canada,Mobile,25-34,2024-09-22
9490,USA,Mobile,18-24,2024-08-03
9491,Canada,Mobile,18-24,2024-08-04
9492,India,Mobile,25-34,2024-06-24
9493,India,Mobile,25-34,2024-02-13
9494,Australia,Desktop,55+,2024-08-06
9495,Canada,Tablet,25-34,2024-05-05
9496,Australia,Mobile,35-44,2024-11-14
9497,Germany,Mobile,18-24,2024-10-31
9498,India,Tablet,25-34,2024-07-18
9499,India,Mobile,35-44,2024-03-25
9500,Canada,Mobile,25-34,2024-02-10
9501,India,Desktop,35-44,2024-07-29
9502,Germany,Desktop,45-54,2024-12-19
9503,Germany,Mobile,35-44,2024-02-08
9504,Germany,Mobile,55+,2024-12-28
9505,USA,Mobile,35-44,2024-09-25
9506,Germany,Mobile,25-34,2024-12-27
9507,Germany,Desktop,45-54,2024-06-29
9508,USA,Mobile,45-54,2024-08-18
9509,Australia,Mobile,35-44,2024-03-10
9510,UK,Mobile,25-34,2024-11-08
9511,India,Mobile,45-54,2024-03-16
9512,Germany,Mobile,35-44,2024-10-02
9513,India,Desktop,35-44,2024-08-21
9514,Canada,Mobile,35-44,2024-11-13
9515,India,Mobile,45-54,2024-11-14
9516,Australia,Mobile,18-24,2024-05-15
9517,USA,Desktop,25-34,2024-06-02
9518,India,Mobile,55+,2024-10-20
9519,India,Mobile,55+,2024-12-13
9520,India,Mobile,25-34,2024-04-08
9521,UK,Mobile,18-24,2024-12-29
9522,UK,Desktop,25-34,2024-12-26
9523,Canada,Mobile,35-44,2024-12-28
9524,USA,Desktop,25-34,2024-12-23
9525,India,Desktop,25-34,2024-05-09
9526,India,Tablet,45-54,2024-01-07
9527,India,Mobile,55+,2024-04-14
9528,India,Mobile,55+,2024-11-02
9529,UK,Mobile,35-44,2024-02-19
9530,Australia,Mobile,35-44,2024-08-11
9531,Australia,Desktop,45-54,2024-03-04
9532,Canada,Desktop,35-44,2024-06-29
9533,Germany,Desktop,18-24,2024-03-15
9534,USA,Mobile,45-54,2024-09-22
9535,Australia,Mobile,45-54,2024-07-07
9536,India,Mobile,25-34,2024-07-01
9537,Australia,Desktop,25-34,2024-12-20
9538,Canada,Mobile,18-24,2024-03-08
9539,Germany,Mobile,45-54,2024-06-18
9540,Australia,Mobile,45-54,2024-11-17
9541,Canada,Tablet,25-34,2024-06-20
9542,UK,Desktop,55+,2024-10-10
9543,Germany,Desktop,55+,2024-04-16
9544,Canada,Desktop,25-34,2024-04-20
9545,Australia,Mobile,35-44,2024-03-18
9546,UK,Mobile,45-54,2024-07-04
9547,Canada,Mobile,18-24,2024-09-09
9548,Canada,Mobile,55+,2024-08-23
9549,Australia,Desktop,35-44,2024-04-02
9550,Germany,Mobile,45-54,2024-05-09
9551,UK,Mobile,35-44,2024-07-01
9552,India,Mobile,45-54,2024-02-03
9553,USA,Mobile,45-54,2024-10-29
9554,Germany,Mobile,25-34,2024-08-09
9555,UK,Mobile,25-34,2024-10-08
9556,Canada,Mobile,18-24,2024-12-05
9557,UK,Mobile,18-24,2024-01-01
9558,USA,Mobile,35-44,2024-04-06
9559,Australia,Mobile,25-34,2024-03-27
9560,USA,Mobile,45-54,2024-11-26
9561,India,Desktop,25-34,2024-09-08
9562,India,Mobile,45-54,2024-12-29
9563,USA,Mobile,25-34,2024-01-15
9564,Germany,Mobile,45-54,2024-05-21
9565,Germany,Mobile,35-44,2024-11-06
9566,Canada,Mobile,25-34,2024-10-15
9567,India,Tablet,55+,2024-03-10
9568,Canada,Desktop,55+,2024-11-07
9569,India,Mobile,45-54,2024-10-05
9570,USA,Mobile,35-44,2024-02-23
9571,Germany,Mobile,45-54,2024-12-11
9572,Germany,Mobile,35-44,2024-10-28
9573,USA,Mobile,18-24,2024-09-08
9574,Canada,Tablet,25-34,2024-09-03
9575,Canada,Mobile,35-44,2024-05-13
9576,UK,Mobile,45-54,2024-08-31
9577,India,Desktop,18-24,2024-08-26
9578,Canada,Desktop,45-54,2024-01-17
9579,USA,Tablet,55+,2024-12-14
9580,Canada,Mobile,55+,2024-10-05
9581,Germany,Mobile,25-34,2024-08-20
9582,India,Desktop,25-34,2024-12-17
9583,Australia,Mobile,18-24,2024-06-02
9584,UK,Mobile,55+,2024-07-04
9585,India,Desktop,35-44,2024-03-23
9586,Germany,Mobile,55+,2024-02-24
9587,Germany,Desktop,25-34,2024-03-02
9588,Germany,Tablet,45-54,2024-12-23
9589,Germany,Desktop,18-24,2024-02-28
9590,USA,Mobile,55+,2024-05-21
9591,UK,Desktop,35-44,2024-05-28
9592,Australia,Desktop,35-44,2024-06-22
9593,Germany,Tablet,35-44,2024-11-06
9594,Germany,Mobile,18-24,2024-03-02
9595,Canada,Mobile,35-44,2024-06-15
9596,UK,Desktop,35-44,2024-06-18
9597,India,Mobile,55+,2024-10-30
9598,UK,Mobile,18-24,2024-04-12
9599,UK,Mobile,45-54,2024-01-28
9600,Australia,Mobile,45-54,2024-03-24
9601,UK,Desktop,35-44,2024-05-13
9602,Australia,Mobile,25-34,2024-02-28
9603,Germany,Desktop,18-24,2024-03-30
9604,Germany,Mobile,25-34,2024-03-10
9605,USA,Mobile,18-24,2024-07-03
9606,Australia,Mobile,18-24,2024-02-29
9607,Australia,Desktop,55+,2024-05-24
9608,India,Mobile,35-44,2024-06-16
9609,Canada,Mobile,55+,2024-03-06
9610,UK,Desktop,25-34,2024-05-03
9611,India,Desktop,25-34,2024-07-31
9612,Australia,Mobile,45-54,2024-06-30
9613,India,Mobile,55+,2024-03-11
9614,USA,Mobile,55+,2024-02-13
9615,Canada,Mobile,55+,2024-12-05
9616,Australia,Mobile,45-54,2024-07-13
9617,Australia,Desktop,55+,2024-02-26
9618,UK,Desktop,55+,2024-10-18
9619,Canada,Mobile,55+,2024-02-26
9620,USA,Mobile,55+,2024-06-19
9621,Germany,Desktop,25-34,2024-10-26
9622,India,Mobile,35-44,2024-11-13
9623,UK,Desktop,25-34,2024-03-23
9624,Australia,Mobile,55+,2024-11-12
9625,Germany,Mobile,18-24,2024-04-03
9626,USA,Desktop,18-24,2024-09-23
9627,Canada,Mobile,45-54,2024-11-28
9628,India,Mobile,25-34,2024-06-09
9629,UK,Desktop,45-54,2024-04-11
9630,Australia,Desktop,45-54,2024-04-21
9631,Australia,Desktop,18-24,2024-03-06
9632,Germany,Mobile,25-34,2024-04-19
9633,Germany,Mobile,35-44,2024-04-29
9634,India,Desktop,25-34,2024-10-05
9635,Canada,Tablet,45-54,2024-08-29
9636,USA,Desktop,55+,2024-05-27
9637,Canada,Desktop,45-54,2024-08-29
9638,Canada,Mobile,25-34,2024-08-09
9639,Canada,Desktop,18-24,2024-09-27
9640,India,Desktop,25-34,2024-10-12
9641,India,Desktop,35-44,2024-01-04
9642,USA,Mobile,55+,2024-11-15
9643,Canada,Desktop,55+,2024-11-16
9644,India,Mobile,45-54,2024-01-08
9645,USA,Mobile,25-34,2024-02-21
9646,Australia,Desktop,18-24,2024-05-21
9647,USA,Desktop,35-44,2024-11-09
9648,Canada,Mobile,45-54,2024-09-23
9649,UK,Desktop,25-34,2024-11-10
